source_ip_reputation_score,request_rate,burstiness,path_depth,path_entropy,user_agent_risk_score,failed_login_count,unique_username_count,protocol,port,method,header_count,unusual_header_ratio,request_size,time_between_requests,number_of_touched_endpoints,decoy_asset_triggered,invalid_method_used,suspicious_path_keywords_count,label
0.8575369851201868,45.85762438508335,0.7224332675454038,2,1.0146238254024995,0.5427452665990857,288,31,HTTP,21,POST,3,0.06918438433231026,276,0.1027067930096668,1,0,0,1,brute_force
0.715579589422922,26.547155823539505,0.4246141684289326,3,5.180415193554412,0.7318151898234686,35,4,HTTPS,23,CONNECT,15,0.8566618945865629,47892,3.868759737724296,6,1,1,6,exploit_like_pattern
0.6310874609303656,10.61318660647213,0.3757155214648601,5,3.7707781971885073,0.5428659378312409,4,2,TELNET,3389,GET,9,0.137505465368842,193,0.10044286669547858,77,0,0,1,recon_scanner
0.5195734836672043,85.14747687059315,0.8823104519518521,1,1.9015218239449996,0.2082569922008296,209,71,HTTP,3389,POST,7,0.039286672241595766,296,0.18691838713831613,1,0,0,1,brute_force
0.6740726988783817,16.102796795988613,0.4567520931933577,1,3.308047706712254,0.5678112319657627,3,2,HTTPS,3306,CONNECT,6,0.25498418634545705,292,0.33795474811065135,60,0,1,1,recon_scanner
0.6927737106410257,37.234592501856596,0.43585272700129485,6,4.288505047815249,0.3779153481469345,2,2,SSH,8080,PUT,7,0.11197484980727267,260,0.39867596210364753,44,0,0,1,recon_scanner
0.8288639868664316,4.9605321157222555,0.3200008654713342,3,4.500380084997856,0.6479428563656127,2,5,HTTP,5432,OPTIONS,3,0.4745709830096546,1577,46.10862869068572,8,1,0,3,suspicious_manual
0.5159702558153334,18.847299701840548,0.2291804414578339,1,3.4883916585378634,0.7351100180154623,4,2,HTTPS,8443,POST,4,0.17258146723639747,444,1.6690596140400316,11,0,0,1,bot_activity
0.4817239154487345,15.792106921367898,0.06975898926565939,3,2.274627905267037,0.6684542392571742,2,0,HTTP,80,GET,11,0.17354169239455008,773,1.5227276993288008,5,1,0,2,bot_activity
0.7007035018419392,78.95115082251911,0.7030288394557835,1,0.8638844797316647,0.46550318480051234,165,17,HTTP,443,POST,3,0.15731364383784371,102,0.12217607580495195,2,0,0,0,brute_force
0.05691132709066156,0.6182698054053295,0.11511836656335768,2,2.3547185282055363,0.03440088293764196,1,1,TCP,80,POST,9,0.003545413240775064,755,8.37052794865999,3,0,0,0,benign
0.5587005885300622,1.6302131341809052,0.3729306296597915,3,3.3521807577252316,0.45565527931248356,5,9,TELNET,23,PUT,3,0.2546122067233002,919,6.6946572008786704,7,0,0,7,suspicious_manual
0.5722317126649819,12.301926299335442,0.209477388605448,3,2.9528662328382627,0.6254511958367167,0,1,HTTP,80,HEAD,4,0.22995687625261804,926,0.5874573758257419,15,0,0,0,bot_activity
0.643622543401594,39.98221970668889,0.2668819129787562,3,4.165215902607108,0.38366390673859113,0,0,UDP,27017,CONNECT,3,0.22113564882451903,412,0.3167600299952764,66,1,0,2,recon_scanner
0.787988681155813,3.247026271298571,0.848906736839071,6,3.540285116412208,0.6677915807337824,27,2,HTTPS,23,DELETE,3,0.6750632320705652,21296,1.759580506562825,12,1,1,14,exploit_like_pattern
0.16310055118509137,1.6068509221205403,0.11354045039138387,2,2.497383926822944,0.07177686914120758,0,1,TCP,8080,GET,7,0.004206644205306098,1114,8.710630159930984,2,0,0,0,benign
0.6304091163831319,5.397112547956312,0.4071055454028134,5,3.876420228518381,0.3456730162708732,4,2,SSH,443,GET,7,0.17101093998505745,215,0.13342481108542112,15,0,0,1,recon_scanner
0.08763599680178012,1.4948586965675406,0.01879424738011463,1,1.664129747289486,0.01671826914084357,1,0,TCP,8080,GET,11,0.00230931425078319,759,3.6443851153102553,1,0,0,0,benign
0.5670007938814781,16.26883089828817,0.27020707889879897,1,3.2033881129303685,0.42401911921466034,3,1,HTTP,80,HEAD,6,0.045723057569067,832,2.511653003484249,12,0,0,0,bot_activity
0.3227098381363935,11.404877157732207,0.1625996328669818,2,3.1421293287821976,0.782212980727389,4,0,HTTPS,8080,GET,7,0.20865858877840152,696,1.237611145377222,16,1,0,1,bot_activity
0.8168699177529065,19.006276962824543,0.6150436475443348,2,1.8992496922051574,0.5952635980109784,171,110,FTP,80,GET,5,0.12802394913678347,185,0.014700318317643235,2,0,0,0,brute_force
0.80222991938476,85.85014936489601,0.5638726104229861,2,0.6090888324697498,0.552222670233161,377,114,FTP,22,GET,6,0.11159573864296209,204,0.10514662969676122,2,0,0,1,brute_force
0.6949311999847109,16.942503401617326,0.6698119259842034,8,4.6341412315962,0.8255374918080498,16,2,TCP,3306,GET,1,0.4801488992541937,58842,2.4723390988960965,6,0,0,13,exploit_like_pattern
0.007164386526431233,0.8800414906598847,0.051835418099667456,2,2.270684888636938,0.021581163751177978,0,1,HTTPS,80,POST,8,0.016935122538265093,1288,6.5639001309860046,1,0,0,0,benign
0.08675629540567718,0.47426000168077487,0.134421735171618,2,2.4612223795310335,0.007762078204962213,0,1,TCP,443,POST,7,0.06351561182828129,440,1.6246585746774755,1,0,0,0,benign
0.86028396632966,38.81478211249171,0.8293833233533701,1,1.1184357988241178,0.3831063429428817,421,12,TELNET,443,GET,5,0.12241823403452579,290,0.09787142308178866,1,1,0,1,brute_force
0.598346272787329,13.801154138735159,0.5911308358595813,7,3.05844241839711,0.6995410602130783,4,2,HTTPS,8443,POST,4,0.11438673645936968,374,0.34694147695394667,42,0,0,4,recon_scanner
0.6746423870185959,26.475794309660806,0.48187313075527083,11,4.496664431620928,0.7328149673410196,26,0,HTTPS,443,PUT,14,0.8556905326065128,11530,1.981282515550984,3,1,0,12,exploit_like_pattern
0.8317802556120752,48.28103343012799,0.6714938342672209,1,1.836895714405666,0.39397345104771864,477,140,HTTP,443,POST,5,0.09420711496723698,140,0.1663001591970202,2,0,1,0,brute_force
0.14635353261480127,1.2217818640761744,0.1300676668823322,2,1.8291248001633,0.03559734042080693,1,1,TCP,8080,GET,9,0.08160617963699578,277,1.4668584998386769,3,0,0,0,benign
0.007459734036788102,0.896010771415112,0.07509016670532137,1,1.609499300981631,0.04161888506558382,0,0,HTTP,443,POST,13,0.06496758225775019,939,8.3518737578279,3,0,0,0,benign
0.06213083701621656,0.45979063417842225,0.04290709527605929,1,1.1414290802320104,0.1300954560751772,1,0,TCP,443,POST,6,0.08421546555168719,1956,9.490441161500677,3,0,0,0,benign
0.11829753481591912,0.2921721053224459,0.080578073149055,3,1.7021280721833898,0.04906683840317422,0,0,HTTP,8080,POST,6,0.01927428907907455,996,6.131737348290443,1,0,0,0,benign
0.0830527699264767,0.8661585086549333,0.12133987313862016,2,2.02724780905146,0.10893127851359348,0,1,TCP,443,GET,8,0.010648989757868689,1535,2.2425555605671423,4,0,0,0,benign
0.5884855962533269,5.00359117610186,0.2827848549713645,4,2.908448600626573,0.681368120370088,1,2,HTTPS,80,POST,7,0.10874256366642909,330,2.7717162688336625,11,0,1,0,bot_activity
0.0074580952657455684,1.2212834082162387,0.07874922328925554,3,1.034344285465684,0.049461349650377955,0,0,HTTP,443,GET,7,0.0034100219897428064,1797,8.527256581902293,2,0,0,0,benign
0.4948822589540617,27.762688291781476,0.8092620759308333,2,1.4060329253569326,0.31194929312934905,234,93,FTP,21,POST,3,0.11073522033797947,118,0.014774408206965538,1,0,0,0,brute_force
0.0298246823010784,1.6882637836648096,0.07222609684541038,3,2.0637413068002886,0.10539174064795485,1,1,HTTP,8080,POST,13,0.03209119391372065,1130,6.954329458241054,4,0,0,0,benign
0.1960489250551895,0.5284945707378612,0.06325328321753883,1,1.8378461001518598,0.018042857273414,1,1,HTTPS,80,GET,10,0.05496338106932469,1962,1.4993738787188322,3,0,0,0,benign
0.19745087737217515,0.8092558126691568,0.13223535045739712,3,1.61221275901929,0.14569860010640726,1,1,HTTP,80,GET,9,0.0049728753397717766,1415,9.23843092726973,2,0,0,0,benign
0.07459810480432208,0.7259891825352032,0.02668872250903273,2,2.267929004757547,0.1057521750967315,1,0,TCP,80,POST,6,0.01125129546723529,1763,1.9793546026023283,3,0,0,0,benign
0.5336796023731716,47.83722556192918,0.5177179721603377,6,4.335368615992232,0.3809856958632219,1,0,HTTPS,443,OPTIONS,7,0.138173032931228,65,0.2767289765086808,11,0,0,1,recon_scanner
0.5559373574944744,17.138471976305638,0.5897706155012576,5,4.404119622537505,0.5223985455193006,0,1,SSH,27017,DELETE,2,0.1669909581790211,210,0.06499784917542616,12,1,0,2,recon_scanner
0.021856721687274306,0.9831715254759694,0.08509853858017306,2,2.0844319652657477,0.0621296355050131,1,0,TCP,443,GET,11,0.02704285566698187,1845,9.511215127682675,1,0,0,0,benign
0.35531859460106957,15.102212749471729,0.14932581920809107,3,3.4944022464931797,0.7779435455791277,4,1,HTTP,443,HEAD,6,0.16153845710198952,133,2.9445131296466682,19,0,0,0,bot_activity
0.0376362437337519,1.5779624083377715,0.12350384153614538,3,1.6020075152515028,0.09293271579967873,1,0,HTTP,80,POST,9,0.009529013663007159,1785,8.462737284663737,3,0,0,0,benign
0.6427665398713667,44.606320721391114,0.5591403662567184,1,1.0431156448144956,0.5148002918531647,204,161,TELNET,3389,POST,7,0.19504502275157506,152,0.07626135480356505,1,0,0,1,brute_force
0.8540684826381648,30.089071106056146,0.873009061883585,1,1.140010762319708,0.39782081686252435,30,75,HTTP,21,POST,4,0.1837540110993178,269,0.15109436126332693,1,0,0,0,brute_force
0.14191089075229335,1.177698636977957,0.021763824364397198,2,1.5009627578414695,0.13407712388685866,1,1,TCP,443,GET,11,0.03978895074150999,659,8.240348506938671,2,0,0,0,benign
0.47875456578351955,33.30171590422026,0.27330395183298073,2,3.1604527192829237,0.6076740892271131,4,1,UDP,23,DELETE,4,0.19199753844787876,274,0.18082505694763754,29,0,0,2,recon_scanner
0.38162158854020334,31.081442703353833,0.3255270433897736,5,3.069081754654685,0.4051376627922338,3,0,TELNET,21,CONNECT,6,0.32964024187073115,253,0.49121063272534893,67,0,0,1,recon_scanner
0.019070690636572053,0.7682345426155005,0.10519062106640364,1,2.1859732099007427,0.0885319911516937,1,0,TCP,8080,GET,8,0.0012993348671796246,1672,3.975404987268801,2,0,0,0,benign
0.10748192054621758,1.3423751330017082,0.13020942812626976,3,2.1548883234562215,0.08051336953079011,1,1,HTTPS,8080,POST,5,0.054610184102666694,1460,2.66920247993533,3,0,0,0,benign
0.857796220135452,20.70668719511999,0.7210663200035522,2,1.0373955002621513,0.4118936790105553,99,28,FTP,443,GET,4,0.10408914854375154,279,0.063171889261273,2,0,0,1,brute_force
0.11156943341038034,1.4330209070625946,0.029890292409779043,1,1.6671459061489415,0.010174122099607512,1,1,HTTP,443,GET,13,0.027399188857313794,1124,2.2693586021456054,4,0,0,0,benign
0.41373314065314337,14.507685115540085,0.2824060380563028,1,3.3173351344982995,0.7667520281105646,2,2,HTTPS,443,GET,4,0.08459578018517463,731,0.973321051360967,10,0,0,1,bot_activity
0.016308639428434368,1.9900588555969214,0.12896438157884033,2,2.305865070823325,0.10225717948549444,0,1,HTTPS,443,GET,9,0.04503417969213752,1830,8.229049825058349,4,0,0,0,benign
0.16816806391852265,0.8593590401863553,0.011838638822410251,1,1.669552582482418,0.12983065530147772,0,0,HTTPS,8080,GET,8,0.025096600326647157,1798,6.782018820408708,4,0,0,0,benign
0.4080503602950014,5.026193338526784,0.512004400086766,6,3.5558320057459625,0.548822786022813,3,0,HTTP,3306,GET,4,0.33666355711964213,210,0.30805035529949515,26,0,0,4,recon_scanner
0.05611426068671532,0.8287784732380105,0.132027959073516,1,2.4119592754290533,0.058013322206066836,0,0,HTTPS,443,POST,9,0.0492315298129534,1163,6.8911620089470125,2,0,0,0,benign
0.41948446108711335,11.34092137366379,0.15711004260132433,3,3.1131043185701563,0.5185099029699991,0,2,HTTPS,443,GET,11,0.11425431748447121,697,0.5512994860265459,17,1,1,1,bot_activity
0.6557533749171711,54.757464164627194,0.8718775763416311,2,1.8771153271976755,0.5313763256993391,206,111,HTTP,443,GET,2,0.10022584122802708,78,0.0134452662569504,2,0,0,0,brute_force
0.02440955995069083,1.4346541890548907,0.11908240293827431,1,1.5790503004289371,0.0035538412974466856,1,1,HTTPS,80,POST,8,0.06282310077771303,368,1.6479618952461683,1,0,0,0,benign
0.0730756926398267,0.2276166708107571,0.03029685565331723,1,1.0265031714998682,0.06799198747502451,1,1,TCP,443,GET,9,0.0959209272844576,1932,5.8677097325045615,4,0,0,0,benign
0.11622296289478669,1.8473161379899503,0.1180043548292625,1,2.254327463780855,0.13923476941534957,1,1,HTTP,8080,GET,5,0.08348396761435622,1858,9.250303516857684,4,0,0,0,benign
0.02611941084693319,1.6073797038626318,0.05256263463727737,3,2.164146850540961,0.007553301368851728,0,0,HTTP,443,GET,11,0.0836220064042533,757,6.929995969110699,1,0,0,0,benign
0.4176494250028814,81.31713217225648,0.5589819132360077,1,1.4976564706688,0.257783154110601,462,195,TELNET,80,POST,6,0.015044562301737964,99,0.0753322622072889,1,0,0,0,brute_force
0.6952203116090342,56.94896946768304,0.7177415896686377,1,1.9791715412682302,0.38025635864339924,228,164,TELNET,443,GET,7,0.16252662426760203,202,0.1963605694412772,1,0,0,0,brute_force
0.30470771973048066,26.940126201773875,0.2753343013281169,4,4.4313144382716425,0.6998600900563503,3,1,HTTP,80,HEAD,6,0.25702653594551694,482,0.17362606520313045,14,1,0,1,recon_scanner
0.5565181667479877,4.227244648273914,0.3763736419967102,4,3.3012621139394196,0.591724805461305,5,7,SSH,443,CONNECT,17,0.4513028236693279,196,24.299732652001445,9,0,0,3,suspicious_manual
0.5229198255391697,70.13960657346843,0.6792778482368449,2,1.1369277555306567,0.47833988343686934,180,30,SSH,443,POST,2,0.1222132432244991,284,0.18357213581084494,1,0,0,0,brute_force
0.7251554067089834,1.0087570837470228,0.2895973282120686,2,4.864030538782047,0.38229361282586083,11,3,TCP,5432,PATCH,1,0.461856346220318,822,16.091896159056756,8,0,0,7,suspicious_manual
0.7387667171661801,4.462059576073507,0.21006267363927958,9,4.760230286485317,0.3368508389515114,8,5,HTTP,443,POST,14,0.5942034745868583,3143,39.945274327508585,6,0,0,7,suspicious_manual
0.5773775616509815,30.31495827382884,0.21608536185243601,2,3.629669802320541,0.651514807321363,0,0,SSH,3306,GET,4,0.20458256798814323,337,0.06979517212943984,14,0,0,4,recon_scanner
0.6240286906620123,3.122638634142276,0.33758395974525823,4,4.000525358738139,0.3720076577612496,2,9,FTP,8443,POST,5,0.5277499695280803,1808,16.294973060976027,3,1,1,5,suspicious_manual
0.4694895594393999,6.399770111204183,0.0874056013801497,4,2.6795855016587797,0.7176874031964385,2,1,HTTP,8080,POST,4,0.041623013419934296,623,0.5497648696126582,14,0,0,1,bot_activity
0.6962992728892967,89.85812206566942,0.8625761349016627,2,1.5328303316470338,0.39685537868291887,201,14,FTP,443,GET,2,0.018300254676525296,119,0.1367670696502402,2,0,0,0,brute_force
0.3567330596238994,16.903715206246936,0.25442795309170896,1,2.375229713049185,0.5603755763834812,2,2,HTTPS,80,HEAD,3,0.2159402065393948,730,2.4601747320102105,14,0,0,2,bot_activity
0.05291485556425233,0.17516439594136446,0.016237416221228557,3,1.4108592529090678,0.004921499924659301,0,0,HTTP,80,GET,14,0.03851677373559692,881,4.051069665425912,2,0,0,0,benign
0.054810637129422274,1.6015319409963173,0.13600376504134168,2,2.1650649807395124,0.1056019832213685,1,0,HTTPS,8080,GET,7,0.05632530209641456,1207,1.582604747934999,4,0,0,0,benign
0.03448228737652268,0.8087225679834588,0.050513254827557204,2,1.7407125274551278,0.10459382352654724,1,0,HTTP,80,POST,5,0.08879594310665924,1620,6.914613314779141,3,0,0,0,benign
0.11872263826359308,0.6688036523731676,0.10234345779895972,2,1.4983191681709935,0.123982179223432,1,1,HTTP,443,GET,13,0.015600834782750973,421,8.91036129652949,2,0,0,0,benign
0.06963924363097258,1.3148732815540407,0.07800769179314217,2,1.1935733843473848,0.1303811716245742,1,0,HTTPS,443,GET,7,0.05533982076178892,419,8.930487885633456,3,0,0,0,benign
0.03295668663679947,1.6769498097777387,0.042220285651214114,3,1.0429834435300382,0.00606946197432412,1,0,HTTP,443,GET,8,0.0668779605564366,1957,1.667017596980412,2,0,0,0,benign
0.7199424346096794,0.8462422883687357,0.17773361875697016,3,4.5171192831619535,0.4450980024893748,11,7,FTP,80,HEAD,4,0.3118878527464062,1832,44.257497668852245,6,1,0,6,suspicious_manual
0.025476891146794724,1.6877690003987496,0.0683525927508287,1,1.4374322155143617,0.11634900924350271,1,1,HTTPS,443,POST,14,0.04631123331442202,1590,9.097803022186165,2,0,0,0,benign
0.7363285808627016,1.943709223031398,0.22275280579122714,3,4.386393562950159,0.5008953996039781,1,3,UDP,27017,DELETE,13,0.2862480632662566,1680,40.55615048828454,6,0,0,4,suspicious_manual
0.16169111345973508,0.41255950163084276,0.015210074868990231,3,2.090178741908339,0.007958465897920186,1,0,HTTP,80,POST,13,0.042405283628369976,313,5.33871801512471,3,0,0,0,benign
0.6085002697363611,4.268268032716837,0.3822372656844685,6,3.941585141440581,0.6356181452117957,2,8,UDP,23,POST,17,0.48499709456204476,4749,53.43580605638844,10,0,0,3,suspicious_manual
0.1240063085423341,1.5948947528427666,0.00859544318107892,1,2.275425527733076,0.12911515424319067,0,0,HTTP,443,GET,9,0.01541908821896315,835,1.7772370705143699,3,0,0,0,benign
0.1111229051380704,1.4098228619732813,0.09651933512304146,3,2.2418862207348584,0.12927376491626144,0,1,TCP,80,POST,5,0.06144032510643202,1537,5.054858249604935,4,0,0,0,benign
0.6715668279570699,12.963358091043936,0.23230608474039413,5,4.120362148246704,0.33882474123120115,1,2,SSH,21,DELETE,5,0.3460058412668693,460,0.25881925861713995,15,0,0,2,recon_scanner
0.03438173916582978,1.8128691099392011,0.017694749235956302,1,1.036518304982792,0.11624106721661763,0,0,HTTPS,443,POST,12,0.017993579157734817,1172,3.82175495953871,3,0,0,0,benign
0.03607034740004833,0.2749666575746201,0.11601701686581692,2,1.1964049319958503,0.026237237710988563,1,0,HTTP,80,POST,14,0.0988646434951084,617,2.8102135067166794,2,0,0,0,benign
0.0044776693734406734,1.8079399613697709,0.03841357514585403,3,1.286363134590058,0.04661885371412236,0,0,TCP,443,POST,12,0.04982063612784537,382,2.923947607880554,3,0,0,0,benign
0.16421367073029275,0.8642184294914189,0.11793092256395576,3,1.8646437886946756,0.04294516242374595,0,1,HTTP,8080,POST,6,0.08394214816636503,1466,9.35937274394715,1,0,0,0,benign
0.009108486664223881,0.7339065705400365,0.1442299863811706,2,1.7612569234150581,0.12339669852527833,0,0,HTTP,80,GET,14,0.03835518969340236,580,9.785141012463304,3,0,0,0,benign
0.5218602155655876,71.78629120993249,0.5481594173761959,2,1.9630185018882902,0.20986614176869856,299,84,SSH,22,GET,2,0.14155386083271404,67,0.017067190865195946,2,0,0,0,brute_force
0.46651329161547256,19.52737716792908,0.6752643796862328,2,1.1307306767825036,0.5615129859512857,477,77,TELNET,80,POST,4,0.14429206253906166,281,0.01992839460301578,2,0,0,1,brute_force
0.5883261846435413,18.46777122030786,0.38381000190072334,4,3.2458742649720587,0.4157478070626388,4,0,TCP,27017,HEAD,3,0.2918249893819643,146,0.18963604521150337,36,0,0,4,recon_scanner
0.6705861327196996,38.14020347211243,0.418624726371141,4,4.300794770900069,0.440605869545187,4,0,FTP,3306,CONNECT,7,0.21908953475961174,143,0.2135710022835497,77,0,0,3,recon_scanner
0.3847873091205277,6.7756520248889975,0.11256233322018962,4,1.822871210322518,0.7861192041908621,2,1,HTTPS,8080,HEAD,6,0.16179582380742022,320,2.7679180802251424,4,0,1,1,bot_activity
0.32291166827236706,7.7301682672855545,0.43172041882915363,2,4.0063373304631185,0.6763059506857071,4,0,HTTPS,80,OPTIONS,4,0.21405881732291515,332,0.01139084432659156,19,1,0,4,recon_scanner
0.3099331401124329,6.833218477155018,0.21205815378769433,3,3.4044344450292523,0.798526895227349,4,1,HTTPS,80,GET,4,0.04131025646140593,829,1.774389785952219,8,0,0,1,bot_activity
0.5799142568844479,14.292474446095628,0.05457688183168331,1,2.6901080140364817,0.49210086404814074,0,1,HTTPS,443,GET,4,0.028672677477180247,988,1.3417664618675018,19,0,0,0,bot_activity
0.0405783589612033,1.7682556181044915,0.10363547713312872,1,1.7917304842107107,0.10042202823195427,0,0,TCP,80,GET,14,0.011445269716988983,240,4.554966791553067,1,0,0,0,benign
0.3145973561198748,3.202482478472417,0.05081953094551943,1,1.559214929542448,0.746126381515289,1,2,HTTPS,8443,HEAD,6,0.22276684559234258,727,0.7566893081056645,14,0,0,0,bot_activity
0.170977269555051,0.9989919833361169,0.10798354555641254,1,2.4379850374443555,0.00042470099306059493,1,1,TCP,80,GET,9,0.0846782080891449,538,9.906521363907709,1,0,0,0,benign
0.1252800066873074,0.6374147283587754,0.07415561148149903,1,1.4465809057319345,0.14943911169633642,0,0,HTTP,8080,POST,14,0.042100065293436774,298,4.42931992208912,2,0,0,0,benign
0.44465346864372357,33.15600123817376,0.46572335038770346,3,4.074925415019319,0.3778106478555445,4,2,SSH,80,CONNECT,2,0.32958641621219553,220,0.2742122083764185,72,0,0,2,recon_scanner
0.16218560285464087,1.665415716373118,0.08493087291576283,2,1.327221723809556,0.1455334762770547,0,1,HTTPS,443,POST,14,0.05027962963912317,1039,5.144527141926965,2,0,0,0,benign
0.7380658214957458,16.064810235255536,0.40784162371480964,10,4.297221218350839,0.5047388232236316,41,1,HTTP,3389,CONNECT,20,0.47626347116580325,28414,3.0684605144729056,9,0,0,14,exploit_like_pattern
0.5382208145605848,49.638560259423855,0.6767312694501286,1,1.8130365647110132,0.23619148377285615,42,137,TELNET,80,GET,7,0.014115092384937956,94,0.02510078282815296,2,0,0,1,brute_force
0.4051074816957775,70.37955388442406,0.7250917428204043,2,1.6763284257051383,0.53999805469622,267,190,SSH,21,GET,6,0.17421281131327035,185,0.11398035452380789,1,0,0,1,brute_force
0.5415398154794567,14.467820776419716,0.26025266044180567,3,2.100294730411652,0.5055800498579799,3,2,HTTPS,8443,HEAD,3,0.06816075559686086,357,2.9116837223060914,16,0,1,1,bot_activity
0.04628165098879829,1.4771857026202944,0.06666411397731162,1,1.2155253792384833,0.050354469472411005,1,1,HTTP,8080,POST,6,0.04560026958865563,1566,5.30226438759042,3,0,0,0,benign
0.5197856521349327,31.877050648115663,0.5894139171718971,1,4.155666383612879,0.632148057650433,4,1,FTP,8443,HEAD,6,0.3567299763566508,165,0.14706810786256172,38,1,0,3,recon_scanner
0.18720871400979266,0.4127548534058345,0.006736592908849348,1,1.652645590004557,0.14885633460837555,0,1,HTTP,8080,POST,13,0.08934466396978633,408,3.843361466477137,3,0,0,0,benign
0.6501552718772963,3.58871029810729,0.26157518741425656,9,4.492403602368601,0.6012625363600957,13,3,HTTPS,22,OPTIONS,5,0.21924016465316815,4014,34.92266886126507,18,0,0,2,suspicious_manual
0.6586191983039662,2.932039138944033,0.15505576509556784,7,3.0820957579798702,0.39067923705022956,13,4,TCP,8443,DELETE,16,0.447041978003748,57,44.82614247603583,3,0,0,1,suspicious_manual
0.545605574746803,45.78892252176274,0.7396493237177093,1,0.564140238633082,0.5805764501640045,367,115,SSH,22,GET,2,0.08346251332182533,251,0.08810529072887807,2,0,0,0,brute_force
0.14646860592715313,1.4992726852398344,0.12061217590702256,3,1.834532283891448,0.03195431850639138,0,0,HTTPS,443,GET,5,0.016930403155433118,1740,3.7018566193285887,1,0,0,0,benign
0.673847133535169,39.229203881400736,0.3811953932637957,3,3.9856018063183374,0.6794063247587158,0,0,TELNET,21,HEAD,7,0.13625200400729795,341,0.05197489578634154,53,0,0,2,recon_scanner
0.5915218227673545,24.964119111320873,0.33856462459430614,1,3.6641006643623846,0.6027473525730057,2,1,TELNET,6379,HEAD,9,0.14724641790394633,497,0.08562459129364824,30,0,0,4,recon_scanner
0.649057814524077,2.7022433861106805,0.24739116823550922,3,4.417281940104663,0.6228676933569499,2,7,FTP,80,HEAD,10,0.4964446020112024,2411,52.38117035134339,2,1,1,6,suspicious_manual
0.45906354494840007,13.035843815570496,0.558974984881127,1,1.168261869766725,0.4775559675973057,282,86,TELNET,3389,POST,3,0.17923578542492674,267,0.1359259160629875,1,0,0,1,brute_force
0.4826727425856846,35.15284915525384,0.7923301476568057,1,0.6842824013405697,0.26737603966630774,381,46,SSH,443,GET,4,0.15751704758626214,71,0.13567906145588113,2,0,0,1,brute_force
0.5889528882406794,25.84729727348093,0.30130990022458715,2,3.909839132956881,0.6566170337488209,1,1,TELNET,6379,PATCH,2,0.35929761763784196,321,0.20093321947613563,27,0,0,4,recon_scanner
0.12837867649480889,0.4453142577774998,0.11989622692634382,1,2.466909666512374,0.036514798341111605,1,1,HTTP,80,POST,13,0.06331997646149408,313,5.819284474595876,1,0,0,0,benign
0.1385250092761931,1.7966447082893393,0.11536107955441816,2,2.0595085044261596,0.031047722191496045,0,0,HTTP,443,POST,12,0.00229309389155975,1654,9.530155124829763,4,0,0,0,benign
0.15191840715037003,0.6319695599794218,0.07205711376764959,1,1.9414888717323107,0.012853356794399678,1,1,HTTPS,80,POST,6,0.0466797981733934,1994,1.77333150299595,2,0,0,0,benign
0.021349976427159037,0.8148378019546975,0.12062710927949831,1,2.1760082775200704,0.10262101939990868,1,0,TCP,443,POST,7,0.013714250093915026,948,8.741350370386431,1,0,0,0,benign
0.3166789209830914,18.302310972452222,0.4573834155007561,4,4.418440777646203,0.6975643000433704,0,1,HTTP,22,HEAD,5,0.1501494446979682,335,0.20021511364218847,47,1,0,4,recon_scanner
0.4937102702252471,17.46679668998033,0.2525542877450556,1,3.4956378428708827,0.41744133063337174,3,0,HTTPS,443,GET,5,0.2027909722001177,647,2.153480974948439,12,1,0,0,bot_activity
0.7843219057160221,1.773829619892343,0.2625814415776131,5,2.844481635081819,0.552312001553972,10,7,HTTPS,8080,CONNECT,10,0.4038908297591517,4844,26.106725855719674,5,1,0,1,suspicious_manual
0.11380690349336736,0.3556615621085525,0.11941444741343644,3,1.7228981722282788,0.008200019374962198,1,0,HTTPS,443,POST,11,0.06775903409082219,678,1.6908863384216852,4,0,0,0,benign
0.5532539331537611,19.382648649460233,0.05678484332117527,4,2.9406358366826186,0.7107109168538858,4,0,HTTP,8080,GET,9,0.03818107638174148,525,2.292581134548729,14,0,0,2,bot_activity
0.4669021458558172,11.14286295822044,0.08879420185494356,1,1.8682492215631714,0.4985614264647115,1,0,HTTPS,80,HEAD,3,0.13800205191497647,684,1.731134736460011,6,0,0,0,bot_activity
0.629069857338838,15.068416453628632,0.4659601390503397,5,3.2615238307615257,0.6157142989395729,3,0,HTTP,8080,POST,8,0.3130961222266454,256,0.029454033173032947,16,1,0,4,recon_scanner
0.08215292165730406,1.4774004879936036,0.04393430595963996,2,2.307297122671991,0.09809501080212125,0,0,TCP,443,POST,7,0.09849807407616681,1865,9.070967374168383,2,0,0,0,benign
0.8161676930280151,93.43864138474562,0.8581846954368193,1,1.5681061807137278,0.5009357738741704,243,114,HTTP,443,POST,3,0.10716365631646296,255,0.04539138088045898,1,0,0,1,brute_force
0.18111636042097795,1.47850902995135,0.0920670355792369,2,1.385662544524524,0.028081610128814032,0,0,TCP,80,GET,13,0.07207034277931922,1781,2.5397407963404968,4,0,0,0,benign
0.6632546894661601,8.272979333695126,0.5667151640713213,7,3.8625460552368294,0.6292417522926808,0,1,UDP,21,GET,4,0.23272865350978278,390,0.2484748896928814,77,1,1,4,recon_scanner
0.3112919954402995,5.084555090360618,0.49544928247101067,7,4.10607652353418,0.523615440346265,4,0,SSH,21,CONNECT,6,0.20535681789151564,348,0.47569720610446564,72,0,0,4,recon_scanner
